 DateTime,Rain,PET,EPot,EAct,W,SM,RS,RI,ExcS,ExcI,R
2079/2/4 00:00,0,1.33,1.33,0.763,69.705,0.567,0,0.015,0,0,0.074
2079/2/5 00:00,0,0.592,0.592,0.336,69.37,0.565,0,0.012,0,0,0.055
2079/2/6 00:00,0,0.842,0.842,0.475,68.894,0.561,0,0.009,0,0,0.041
2079/2/7 00:00,1.291,0.904,0.904,0.904,69.221,0.563,0.001,0.021,0.001,0.059,0.104
2079/2/8 00:00,3.584,1.088,1.088,1.088,71.32,0.581,0.004,0.114,0.006,0.391,0.56
2079/2/9 00:00,1.359,1.153,1.153,1.153,71.493,0.583,0.002,0.093,0,0.033,0.454
2079/2/10 00:00,0,0.7,0.7,0.408,71.085,0.579,0.001,0.07,0,0,0.338
2079/2/11 00:00,0,1.108,1.108,0.642,70.443,0.574,0,0.053,0,0,0.252
2079/2/12 00:00,0,1.624,1.624,0.932,69.511,0.566,0,0.039,0,0,0.189
2079/2/13 00:00,0,0.976,0.976,0.552,68.959,0.562,0,0.03,0,0,0.141
2079/2/14 00:00,0,1.069,1.069,0.601,68.358,0.557,0,0.022,0,0,0.106
2079/2/15 00:00,1.446,0.889,0.889,0.889,68.83,0.561,0.001,0.038,0.001,0.084,0.184
2079/2/16 00:00,0,0.905,0.905,0.507,68.323,0.556,0,0.028,0,0,0.136
2079/2/17 00:00,0,0.725,0.725,0.404,67.919,0.553,0,0.021,0,0,0.102
2079/2/18 00:00,0,0.849,0.849,0.469,67.45,0.549,0,0.016,0,0,0.076
2079/2/19 00:00,0,1.122,1.122,0.616,66.834,0.544,0,0.012,0,0,0.057
2079/2/20 00:00,0,1.169,1.169,0.636,66.198,0.539,0,0.009,0,0,0.043
2079/2/21 00:00,0,0.902,0.902,0.486,65.712,0.535,0,0.007,0,0,0.032
2079/2/22 00:00,0,1.351,1.351,0.722,64.99,0.529,0,0.005,0,0,0.024
2079/2/23 00:00,0,1.299,1.299,0.687,64.303,0.523,0,0.004,0,0,0.018
2079/2/24 00:00,0,0.82,0.82,0.429,63.874,0.519,0,0.003,0,0,0.013
2079/2/25 00:00,0,0.856,0.856,0.444,63.43,0.516,0,0.002,0,0,0.01
2079/2/26 00:00,0,0.856,0.856,0.441,62.989,0.512,0,0.002,0,0,0.008
2079/2/27 00:00,0,0.472,0.472,0.241,62.747,0.51,0,0.001,0,0,0.006
2079/2/28 00:00,0,1.287,1.287,0.656,62.091,0.505,0,0.001,0,0,0.004
2079/3/1 00:00,1.092,0.648,0.648,0.648,62.475,0.508,0.001,0.015,0.001,0.059,0.076
2079/3/2 00:00,0,0.835,0.835,0.424,62.052,0.504,0,0.011,0,0,0.056
2079/3/3 00:00,0,1.12,1.12,0.565,61.487,0.5,0,0.009,0,0,0.042
2079/3/4 00:00,0,1.07,1.07,0.535,60.952,0.495,0,0.006,0,0,0.031
2079/3/5 00:00,0,0.862,0.862,0.427,60.525,0.492,0,0.005,0,0,0.023
2079/3/6 00:00,0,1.427,1.427,0.701,59.824,0.486,0,0.004,0,0,0.017
2079/3/7 00:00,0,1.135,1.135,0.552,59.272,0.481,0,0.003,0,0,0.013
2079/3/8 00:00,0,0.906,0.906,0.436,58.836,0.478,0,0.002,0,0,0.01
2079/3/9 00:00,0,0.742,0.742,0.354,58.482,0.475,0,0.002,0,0,0.007
2079/3/10 00:00,0,0.801,0.801,0.38,58.102,0.472,0,0.001,0,0,0.005
2079/3/11 00:00,0,1.105,1.105,0.521,57.581,0.467,0,0.001,0,0,0.004
2079/3/12 00:00,4.174,1.241,1.241,1.241,60.148,0.489,0.004,0.09,0.007,0.358,0.45
2079/3/13 00:00,7,0.467,0.467,0.467,65.789,0.536,0.011,0.287,0.016,0.876,1.42
2079/3/14 00:00,1.208,0.993,0.993,0.993,65.972,0.538,0.005,0.223,0.001,0.031,1.084
2079/3/15 00:00,0.446,1.499,1.499,0.566,65.406,0.533,0.002,0.167,0,0,0.805
2079/3/16 00:00,0,1.529,1.529,0.815,64.591,0.527,0.001,0.125,0,0,0.601
2079/3/17 00:00,0,1.254,1.254,0.66,63.931,0.521,0,0.094,0,0,0.449
2079/3/18 00:00,0,1.114,1.114,0.58,63.35,0.516,0,0.07,0,0,0.337
2079/3/19 00:00,0,0.87,0.87,0.449,62.902,0.512,0,0.053,0,0,0.252
2079/3/20 00:00,0,1.354,1.354,0.694,62.208,0.507,0,0.04,0,0,0.189
2079/3/21 00:00,2.113,0.953,0.953,0.953,63.21,0.515,0.002,0.068,0.003,0.155,0.334
2079/3/22 00:00,5.436,0.93,0.93,0.93,67.072,0.548,0.007,0.21,0.011,0.634,1.035
2079/3/23 00:00,0.231,1.121,1.121,0.487,66.584,0.544,0.003,0.157,0,0,0.764
2079/3/24 00:00,0,1.117,1.117,0.607,65.977,0.539,0.001,0.118,0,0,0.568
2079/3/25 00:00,0,0.554,0.554,0.299,65.679,0.536,0,0.089,0,0,0.424
2079/3/26 00:00,0,1.125,1.125,0.603,65.076,0.531,0,0.066,0,0,0.317
2079/3/27 00:00,0,1.256,1.256,0.667,64.408,0.525,0,0.05,0,0,0.238
2079/3/28 00:00,0,1.48,1.48,0.778,63.631,0.519,0,0.037,0,0,0.178
2079/3/29 00:00,0,0.637,0.637,0.331,63.3,0.516,0,0.028,0,0,0.134
2079/3/30 00:00,2.522,0.592,0.592,0.592,64.959,0.53,0.003,0.087,0.005,0.266,0.43
2079/3/31 00:00,22.092,1.253,1.253,1.253,82.215,0.676,0.031,0.949,0.05,3.534,4.673
2079/4/1 00:00,0,0.866,0.866,0.585,81.63,0.671,0.012,0.712,0,0,3.453
2079/4/2 00:00,0,1.197,1.197,0.803,80.827,0.664,0.005,0.534,0,0,2.569
2079/4/3 00:00,7.216,0.857,0.857,0.857,85.86,0.706,0.011,0.728,0.015,1.311,3.525
2079/4/4 00:00,0,1.701,1.701,1.202,84.659,0.696,0.004,0.546,0,0,2.625
2079/4/5 00:00,0,1.921,1.921,1.338,83.321,0.685,0.002,0.409,0,0,1.961
2079/4/6 00:00,0.46,0.297,0.297,0.297,83.45,0.686,0.001,0.315,0,0.034,1.509
2079/4/7 00:00,0,2.055,2.055,1.41,82.04,0.674,0,0.237,0,0,1.13
2079/4/8 00:00,2.009,1.304,1.304,1.304,82.601,0.679,0.001,0.213,0.002,0.142,1.021
2079/4/9 00:00,7.88,1.131,1.131,1.131,87.887,0.723,0.01,0.521,0.016,1.446,2.535
2079/4/10 00:00,0,1.564,1.564,1.131,86.756,0.714,0.004,0.391,0,0,1.884
2079/4/11 00:00,0,0.758,0.758,0.541,86.215,0.709,0.002,0.293,0,0,1.406
2079/4/12 00:00,1.684,1.002,1.002,1.002,86.746,0.714,0.002,0.257,0.002,0.15,1.236
2079/4/13 00:00,0,1.401,1.401,1,85.746,0.705,0.001,0.193,0,0,0.924
2079/4/14 00:00,0,1.539,1.539,1.086,84.66,0.696,0,0.145,0,0,0.692
2079/4/15 00:00,0,1.58,1.58,1.1,83.56,0.687,0,0.109,0,0,0.518
2079/4/16 00:00,0,1.791,1.791,1.23,82.33,0.677,0,0.081,0,0,0.389
2079/4/17 00:00,0,1.891,1.891,1.28,81.051,0.666,0,0.061,0,0,0.291
2079/4/18 00:00,1.991,1.506,1.506,1.506,81.438,0.669,0.001,0.07,0.001,0.096,0.336
2079/4/19 00:00,0,2.125,2.125,1.422,80.016,0.657,0,0.052,0,0,0.251
2079/4/20 00:00,1.151,1.789,1.789,0.419,79.597,0.654,0,0.039,0,0,0.188
2079/4/21 00:00,0.182,2.027,2.027,1.206,78.391,0.644,0,0.029,0,0,0.14
2079/4/22 00:00,0,1.792,1.792,1.153,77.238,0.634,0,0.022,0,0,0.105
2079/4/23 00:00,6.342,2.007,2.007,2.007,80.746,0.663,0.006,0.221,0.01,0.817,1.082
2079/4/24 00:00,0.455,2.402,2.402,1.292,79.454,0.653,0.002,0.166,0,0,0.801
2079/4/25 00:00,0,2.25,2.25,1.468,77.986,0.64,0.001,0.124,0,0,0.597
2079/4/26 00:00,7.017,1.678,1.678,1.678,82.282,0.676,0.008,0.351,0.013,1.03,1.711
2079/4/27 00:00,0,2.521,2.521,1.705,80.577,0.662,0.003,0.263,0,0,1.27
2079/4/28 00:00,0,1.617,1.617,1.07,79.506,0.653,0.001,0.197,0,0,0.947
2079/4/29 00:00,4.193,1.464,1.464,1.464,81.697,0.671,0.004,0.281,0.007,0.531,1.36
2079/4/30 00:00,0,1.42,1.42,0.954,80.744,0.663,0.002,0.211,0,0,1.013
2079/5/1 00:00,1.702,2.32,2.32,0.41,80.334,0.66,0.001,0.158,0,0,0.757
2079/5/2 00:00,5.803,2.514,2.514,2.514,82.96,0.682,0.005,0.282,0.008,0.654,1.369
2079/5/3 00:00,7.441,1.742,1.742,1.742,87.425,0.72,0.01,0.517,0.014,1.22,2.512
2079/5/4 00:00,0,2.121,2.121,1.526,85.899,0.707,0.004,0.387,0,0,1.867
2079/5/5 00:00,13.637,2.176,2.176,2.176,94.601,0.78,0.018,0.974,0.027,2.732,4.729
2079/5/6 00:00,0.862,2.148,2.148,1.003,93.598,0.772,0.007,0.73,0,0,3.517
2079/5/7 00:00,2.264,1.931,1.931,1.931,93.844,0.774,0.003,0.569,0.001,0.085,2.729
2079/5/8 00:00,0,2.702,2.702,2.09,91.754,0.756,0.001,0.427,0,0,2.041
2079/5/9 00:00,10.172,2.713,2.713,2.713,97.251,0.802,0.011,0.806,0.018,1.944,3.897
2079/5/10 00:00,0,2.944,2.944,2.361,94.889,0.782,0.004,0.604,0,0,2.904
2079/5/11 00:00,2.337,2.753,2.753,0.325,94.564,0.779,0.002,0.453,0,0,2.171
2079/5/12 00:00,0,3.407,3.407,2.656,91.908,0.757,0.001,0.34,0,0,1.625
2079/5/13 00:00,2.609,2.797,2.797,0.142,91.766,0.756,0,0.255,0,0,1.217
2079/5/14 00:00,0,3.099,3.099,2.343,89.424,0.736,0,0.191,0,0,0.913
2079/5/15 00:00,21.777,2.413,2.413,2.413,103.438,0.854,0.028,1.469,0.046,5.303,7.139
2079/5/16 00:00,0.23,2.917,2.917,2.294,101.144,0.834,0.011,1.102,0,0,5.308
2079/5/17 00:00,1.106,2.271,2.271,0.972,100.172,0.826,0.004,0.826,0,0,3.962
2079/5/18 00:00,0,3.127,3.127,2.583,97.588,0.804,0.002,0.62,0,0,2.964
2079/5/19 00:00,8.396,2.822,2.822,2.822,101.527,0.837,0.009,0.87,0.013,1.622,4.192
2079/5/20 00:00,0,3.597,3.597,3.012,98.515,0.812,0.003,0.653,0,0,3.13
2079/5/21 00:00,16.674,2.75,2.75,2.75,107.957,0.891,0.021,1.602,0.033,4.449,7.741
2079/5/22 00:00,0.276,2.3,2.3,1.803,106.154,0.876,0.009,1.201,0,0,5.77
2079/5/23 00:00,1.258,3.633,3.633,2.081,104.074,0.858,0.003,0.901,0,0,4.313
2079/5/24 00:00,0,2.873,2.873,2.466,101.608,0.837,0.001,0.676,0,0,3.229
2079/5/25 00:00,0.975,2.694,2.694,1.44,100.168,0.825,0.001,0.507,0,0,2.42
2079/5/26 00:00,4.992,2.848,2.848,2.848,101.665,0.838,0.003,0.541,0.005,0.642,2.594
2079/5/27 00:00,3.351,3.038,3.038,3.038,101.882,0.84,0.002,0.429,0.001,0.096,2.056
2079/5/28 00:00,0,2.638,2.638,2.215,99.667,0.821,0.001,0.322,0,0,1.539
2079/5/29 00:00,5.142,3.112,3.112,3.112,101.092,0.833,0.003,0.391,0.005,0.6,1.882
2079/5/30 00:00,0,2.759,2.759,2.298,98.793,0.814,0.001,0.294,0,0,1.406
2079/5/31 00:00,1.213,3.005,3.005,1.457,97.336,0.801,0.001,0.22,0,0,1.052
2079/6/1 00:00,15.659,3.222,3.222,3.222,105.942,0.874,0.018,1.116,0.03,3.802,5.406
2079/6/2 00:00,9.533,3.105,3.105,3.105,110.045,0.908,0.016,1.414,0.015,2.309,6.821
2079/6/3 00:00,3.922,3.4,3.4,3.4,110.365,0.911,0.007,1.11,0.001,0.2,5.33
2079/6/4 00:00,0.197,3.036,3.036,2.585,107.78,0.889,0.003,0.833,0,0,3.985
2079/6/5 00:00,6.27,2.448,2.448,2.448,110.184,0.909,0.007,0.977,0.009,1.409,4.69
2079/6/6 00:00,1.042,3.414,3.414,2.155,108.029,0.891,0.003,0.733,0,0,3.506
2079/6/7 00:00,0,3.215,3.215,2.864,105.165,0.866,0.001,0.549,0,0,2.625
2079/6/8 00:00,6.108,3.367,3.367,3.367,106.97,0.882,0.004,0.644,0.007,0.929,3.094
2079/6/9 00:00,0.466,3.456,3.456,2.636,104.334,0.859,0.002,0.483,0,0,2.313
2079/6/10 00:00,0,3.777,3.777,3.246,101.088,0.832,0.001,0.362,0,0,1.732
2079/6/11 00:00,0,2.949,2.949,2.453,98.634,0.811,0,0.272,0,0,1.298
2079/6/12 00:00,9.755,3.303,3.303,3.303,103.146,0.849,0.009,0.685,0.015,1.925,3.312
2079/6/13 00:00,1.106,3.682,3.682,2.188,100.958,0.831,0.004,0.514,0,0,2.469
2079/6/14 00:00,0,3.496,3.496,2.905,98.054,0.806,0.001,0.385,0,0,1.845
2079/6/15 00:00,3.001,2.99,2.99,2.99,98.061,0.806,0.001,0.29,0,0.003,1.385
2079/6/16 00:00,0.095,3.39,3.39,2.657,95.404,0.784,0,0.217,0,0,1.038
2079/6/17 00:00,0,3.296,3.296,2.585,92.82,0.762,0,0.163,0,0,0.778
2079/6/18 00:00,4.527,2.848,2.848,2.848,94.07,0.773,0.002,0.228,0.004,0.424,1.1
2079/6/19 00:00,0.484,3.446,3.446,2.29,91.78,0.754,0.001,0.171,0,0,0.821
2079/6/20 00:00,1.984,3.225,3.225,0.935,90.845,0.746,0,0.128,0,0,0.614
2079/6/21 00:00,4.51,2.868,2.868,2.868,92.086,0.756,0.003,0.196,0.004,0.398,0.946
2079/6/22 00:00,0,2.545,2.545,1.925,90.161,0.74,0.001,0.147,0,0,0.705
2079/6/23 00:00,3.314,3.09,3.09,3.09,90.331,0.742,0.001,0.123,0.001,0.053,0.592
2079/6/24 00:00,1.546,3.093,3.093,1.147,89.184,0.732,0,0.093,0,0,0.443
2079/6/25 00:00,0,2.957,2.957,2.164,87.021,0.714,0,0.069,0,0,0.332
2079/6/26 00:00,8.942,3.208,3.208,3.208,91.414,0.751,0.008,0.384,0.014,1.327,1.87
2079/6/27 00:00,0,2.761,2.761,2.073,89.341,0.733,0.003,0.288,0,0,1.389
2079/6/28 00:00,0,1.111,1.111,0.815,88.526,0.726,0.001,0.216,0,0,1.036
2079/6/29 00:00,5.86,1.574,1.574,1.574,91.791,0.754,0.007,0.415,0.01,1.011,2.01
2079/6/30 00:00,0.382,2.536,2.536,1.624,90.166,0.74,0.003,0.311,0,0,1.496
2079/7/1 00:00,1.263,2.925,2.925,1.23,88.936,0.73,0.001,0.233,0,0,1.118
2079/7/2 00:00,0,2.211,2.211,1.614,87.322,0.716,0,0.175,0,0,0.837
2079/7/3 00:00,0,1.944,1.944,1.393,85.929,0.705,0,0.131,0,0,0.627
2079/7/4 00:00,2.104,2.088,2.088,2.088,85.942,0.705,0,0.099,0,0.003,0.474
2079/7/5 00:00,0,2.481,2.481,1.749,84.193,0.69,0,0.074,0,0,0.355
2079/7/6 00:00,6.662,2.384,2.384,2.384,87.538,0.718,0.006,0.287,0.01,0.924,1.398
2079/7/7 00:00,2.21,2.812,2.812,0.433,87.105,0.715,0.002,0.215,0,0,1.038
2079/7/8 00:00,0,2.17,2.17,1.551,85.554,0.702,0.001,0.161,0,0,0.774
2079/7/9 00:00,12.17,2.334,2.334,2.334,93.081,0.765,0.014,0.692,0.023,2.286,3.372
2079/7/10 00:00,0,1.885,1.885,1.443,91.638,0.753,0.006,0.519,0,0,2.504
2079/7/11 00:00,0.268,1.964,1.964,1.278,90.361,0.742,0.002,0.39,0,0,1.869
2079/7/12 00:00,0,2.079,2.079,1.543,88.817,0.729,0.001,0.292,0,0,1.398
2079/7/13 00:00,0.748,2.276,2.276,1.115,87.703,0.72,0,0.219,0,0,1.047
2079/7/14 00:00,9.925,2.454,2.454,2.454,93.376,0.768,0.011,0.609,0.018,1.78,2.958
2079/7/15 00:00,0.318,2.13,2.13,1.391,91.984,0.756,0.004,0.457,0,0,2.2
2079/7/16 00:00,8.831,2.605,2.605,2.605,96.59,0.795,0.011,0.744,0.015,1.606,3.6
2079/7/17 00:00,0,2.276,2.276,1.809,94.781,0.78,0.004,0.558,0,0,2.682
2079/7/18 00:00,4.537,2.699,2.699,2.699,96.129,0.791,0.004,0.54,0.004,0.486,2.596
2079/7/19 00:00,14.793,3.179,3.179,3.179,104.288,0.86,0.018,1.262,0.028,3.427,6.105
2079/7/20 00:00,5.65,2.321,2.321,2.321,106.497,0.878,0.012,1.224,0.008,1.111,5.896
2079/7/21 00:00,1.068,2.588,2.588,1.335,105.162,0.867,0.005,0.918,0,0,4.402
2079/7/22 00:00,0.112,2.767,2.767,2.302,102.861,0.847,0.002,0.689,0,0,3.293
2079/7/23 00:00,1.483,3.109,3.109,1.378,101.483,0.836,0.001,0.516,0,0,2.467
2079/7/24 00:00,2.644,3.276,3.276,0.528,100.954,0.831,0,0.387,0,0,1.849
2079/7/25 00:00,0.811,3.302,3.302,2.071,98.884,0.814,0,0.29,0,0,1.386
2079/7/26 00:00,1.892,3.646,3.646,1.428,97.455,0.802,0,0.218,0,0,1.039
2079/7/27 00:00,16.831,3.161,3.161,3.161,106.865,0.881,0.02,1.22,0.033,4.228,5.914
2079/7/28 00:00,0.162,3.711,3.711,3.127,103.738,0.854,0.008,0.915,0,0,4.403
2079/7/29 00:00,4.856,3.365,3.365,3.365,104.743,0.863,0.005,0.807,0.004,0.482,3.874
2079/7/30 00:00,0,3.904,3.904,3.369,101.374,0.835,0.002,0.605,0,0,2.897
2079/7/31 00:00,0.093,4.118,4.118,3.359,98.016,0.806,0.001,0.454,0,0,2.169
2079/8/1 00:00,0,3.918,3.918,3.158,94.857,0.78,0,0.34,0,0,1.625
2079/8/2 00:00,3.142,4.005,4.005,0.672,94.185,0.774,0,0.255,0,0,1.218
2079/8/3 00:00,22.129,4.366,4.366,4.366,106.622,0.879,0.025,1.512,0.042,5.284,7.335
2079/8/4 00:00,0.96,4.096,4.096,2.756,103.867,0.855,0.01,1.134,0,0,5.458
2079/8/5 00:00,11.178,3.959,3.959,3.959,108.609,0.895,0.014,1.466,0.017,2.461,7.06
2079/8/6 00:00,17.05,4.243,4.243,4.243,116.061,0.957,0.024,2.431,0.031,5.325,11.707
2079/8/7 00:00,13.842,4.338,4.338,4.338,120.009,0.988,0.023,3.206,0.023,5.533,15.402
2079/8/8 00:00,0.716,4.099,4.099,3.344,116.665,0.96,0.009,2.405,0,0,11.513
2079/8/9 00:00,0.554,4.171,4.171,3.473,113.191,0.931,0.004,1.804,0,0,8.619
2079/8/10 00:00,0,4.512,4.512,4.201,108.991,0.896,0.001,1.353,0,0,6.458
2079/8/11 00:00,1.183,4.987,4.987,3.407,105.584,0.867,0.001,1.015,0,0,4.841
2079/8/12 00:00,0,5.214,5.214,4.52,101.064,0.829,0,0.761,0,0,3.63
2079/8/13 00:00,0,4.186,4.186,3.47,97.593,0.8,0,0.571,0,0,2.722
2079/8/14 00:00,0.636,3.42,3.42,2.227,95.366,0.781,0,0.428,0,0,2.041
2079/8/15 00:00,7.59,3.773,3.773,3.773,98.143,0.805,0.005,0.579,0.009,1.032,2.787
2079/8/16 00:00,19.177,2.982,2.982,2.982,109.132,0.897,0.025,1.726,0.039,5.167,8.353
2079/8/17 00:00,2.001,4.153,4.153,1.931,107.201,0.881,0.01,1.295,0,0,6.222
2079/8/18 00:00,0.296,4.098,4.098,3.35,103.851,0.853,0.004,0.971,0,0,4.65
2079/8/19 00:00,0.32,3.942,3.942,3.089,100.761,0.827,0.002,0.728,0,0,3.48
2079/8/20 00:00,0.896,4.219,4.219,2.748,98.013,0.804,0.001,0.546,0,0,2.608
2079/8/21 00:00,0,3.772,3.772,3.033,94.98,0.779,0,0.41,0,0,1.955
2079/8/22 00:00,0.24,2.618,2.618,1.851,93.129,0.763,0,0.307,0,0,1.466
2079/8/23 00:00,4.66,2.842,2.842,2.842,94.481,0.774,0.003,0.346,0.004,0.462,1.662
2079/8/24 00:00,5.813,3.624,3.624,3.624,96.092,0.788,0.004,0.403,0.005,0.574,1.941
2079/8/25 00:00,0.302,3.47,3.47,2.497,93.595,0.767,0.002,0.302,0,0,1.449
2079/8/26 00:00,2.888,2.915,2.915,0.02,93.575,0.767,0.001,0.227,0,0,1.084
2079/8/27 00:00,0.716,3.058,3.058,1.796,91.779,0.752,0,0.17,0,0,0.812
2079/8/28 00:00,3.677,2.513,2.513,2.513,92.655,0.759,0.002,0.199,0.003,0.286,0.957
2079/8/29 00:00,0.347,3.23,3.23,2.189,90.465,0.741,0.001,0.149,0,0,0.715
2079/8/30 00:00,2.508,3.273,3.273,0.566,89.899,0.736,0,0.112,0,0,0.535
2079/8/31 00:00,1.14,3.344,3.344,1.623,88.276,0.723,0,0.084,0,0,0.401
2079/9/1 00:00,4.538,2.965,2.965,2.965,89.485,0.733,0.002,0.153,0.004,0.36,0.741
2079/9/2 00:00,0,3.026,3.026,2.217,87.268,0.714,0.001,0.115,0,0,0.552
2079/9/3 00:00,2.526,2.946,2.946,0.3,86.967,0.712,0,0.086,0,0,0.412
2079/9/4 00:00,12.921,2.374,2.374,2.374,94.961,0.779,0.015,0.697,0.025,2.529,3.396
2079/9/5 00:00,8.443,2.712,2.712,2.712,99.116,0.814,0.014,0.913,0.014,1.562,4.424
2079/9/6 00:00,4.042,2.459,2.459,2.459,100.237,0.824,0.008,0.799,0.004,0.457,3.85
2079/9/7 00:00,15.507,2.039,2.039,2.039,109.255,0.9,0.022,1.704,0.032,4.419,8.234
2079/9/8 00:00,7.778,1.73,1.73,1.73,112.931,0.93,0.018,1.867,0.014,2.357,8.99
2079/9/9 00:00,3.914,2.035,2.035,2.035,114.014,0.939,0.01,1.599,0.004,0.793,7.671
2079/9/10 00:00,1.1,1.692,1.692,0.556,113.458,0.935,0.004,1.199,0,0,5.737
2079/9/11 00:00,7.053,0.328,0.328,0.328,117.095,0.965,0.011,1.667,0.016,3.071,8.004
2079/9/12 00:00,0,1.712,1.712,1.652,115.442,0.951,0.004,1.25,0,0,5.984
2079/9/13 00:00,0,2.181,2.181,2.074,113.368,0.934,0.002,0.938,0,0,4.481
2079/9/14 00:00,0,2.034,2.034,1.899,111.469,0.918,0.001,0.703,0,0,3.358
2079/9/15 00:00,23.816,1.857,1.857,1.857,121.306,0.998,0.032,3.545,0.052,12.069,17.056
2079/9/16 00:00,0.08,1.484,1.484,1.401,119.905,0.986,0.013,2.659,0,0,12.739
2079/9/17 00:00,0,1.9,1.9,1.874,118.031,0.971,0.005,1.994,0,0,9.533
2079/9/18 00:00,2.088,1.998,1.998,1.998,118.075,0.971,0.002,1.507,0,0.045,7.196
2079/9/19 00:00,0,1.676,1.676,1.628,116.447,0.957,0.001,1.13,0,0,5.393
2079/9/20 00:00,0,2.241,2.241,2.145,114.303,0.939,0,0.848,0,0,4.044
2079/9/21 00:00,1.59,1.989,1.989,0.375,113.927,0.936,0,0.636,0,0,3.032
2079/9/22 00:00,12.77,2.195,2.195,2.195,119.405,0.982,0.015,1.745,0.025,5.072,8.394
2079/9/23 00:00,21.271,0.457,0.457,0.457,121.555,1,0.055,5.954,0.081,18.583,28.658
2079/9/24 00:00,19.774,0.656,0.656,0.656,121.555,1,0.077,9.222,0.092,19.026,44.35
2079/9/25 00:00,2.507,1.509,1.509,1.509,121.555,1,0.032,7.165,0.002,0.995,34.327
2079/9/26 00:00,0,1.6,1.6,1.6,119.955,0.987,0.013,5.374,0,0,25.691
2079/9/27 00:00,0,1.834,1.834,1.81,118.145,0.971,0.005,4.031,0,0,19.247
2079/9/28 00:00,5.642,1.964,1.964,1.964,119.838,0.986,0.007,3.517,0.009,1.977,16.808
2079/9/29 00:00,0.856,1.453,1.453,0.589,119.249,0.981,0.003,2.638,0,0,12.594
2079/9/30 00:00,0,1.45,1.45,1.422,117.827,0.969,0.001,1.978,0,0,9.44
2079/10/1 00:00,9.515,0.984,0.984,0.984,121.368,0.999,0.013,2.726,0.02,4.97,13.062
2079/10/2 00:00,10.85,1.167,1.167,1.167,121.555,1,0.019,4.413,0.023,9.473,21.135
2079/10/3 00:00,0.477,1.349,1.349,0.872,120.683,0.993,0.008,3.31,0,0,15.82
2079/10/4 00:00,1.109,1.651,1.651,0.538,120.145,0.988,0.003,2.482,0,0,11.852
2079/10/5 00:00,21.848,1.075,1.075,1.075,121.555,1,0.068,6.675,0.112,19.253,32.158
2079/10/6 00:00,65.039,1.457,1.457,1.457,121.555,1,2.106,20.035,3.465,60.117,105.6
2079/10/7 00:00,25.444,1.392,1.392,1.392,121.555,1,1.051,20.953,0.347,23.705,104.938
2079/10/8 00:00,6.476,1.318,1.318,1.318,121.555,1,0.428,17.001,0.012,5.146,83.118
2079/10/9 00:00,11.07,1.342,1.342,1.342,121.555,1,0.185,15.177,0.023,9.705,73.261
2079/10/10 00:00,0.805,1.384,1.384,0.579,120.975,0.995,0.074,11.383,0,0,54.637
2079/10/11 00:00,0,1.217,1.217,1.211,119.765,0.985,0.03,8.537,0,0,40.854
2079/10/12 00:00,1.511,1.258,1.258,1.258,119.873,0.986,0.012,6.439,0.001,0.144,30.764
2079/10/13 00:00,0.105,1.146,1.146,1.026,118.846,0.977,0.005,4.829,0,0,23.053
2079/10/14 00:00,0,0.888,0.888,0.868,117.978,0.97,0.002,3.622,0,0,17.281
2079/10/15 00:00,0,1.267,1.267,1.229,116.75,0.96,0.001,2.716,0,0,12.958
2079/10/16 00:00,58.24,1.413,1.413,1.413,121.555,1,1.457,14.436,2.428,49.594,75.796
2079/10/17 00:00,33.401,1.578,1.578,1.578,121.555,1,1.073,18.578,0.818,31.005,93.721
2079/10/18 00:00,17.545,1.538,1.538,1.538,121.555,1,0.452,17.926,0.038,15.969,87.646
2079/10/19 00:00,5.909,1.999,1.999,1.999,121.555,1,0.187,14.419,0.009,3.9,69.655
2079/10/20 00:00,0,1.033,1.033,1.033,120.522,0.991,0.075,10.815,0,0,51.93
2079/10/21 00:00,4.073,1.079,1.079,1.079,121.491,0.999,0.034,8.615,0.007,2.017,41.248
2079/10/22 00:00,0.579,1.262,1.262,0.683,120.809,0.994,0.014,6.461,0,0,30.879
2079/10/23 00:00,0,1.383,1.383,1.374,119.434,0.982,0.005,4.846,0,0,23.137
2079/10/24 00:00,0,1.131,1.131,1.111,118.324,0.973,0.002,3.635,0,0,17.343
2079/10/25 00:00,11.921,1.156,1.156,1.156,121.555,1,0.016,4.603,0.026,7.508,22.029
2079/10/26 00:00,15.324,1.195,1.195,1.195,121.555,1,0.027,6.976,0.034,14.095,33.397
2079/10/27 00:00,3.209,1.576,1.576,1.576,121.555,1,0.013,5.639,0.004,1.629,26.956
2079/10/28 00:00,2.412,1.765,1.765,1.765,121.555,1,0.006,4.391,0.002,0.646,20.969
2079/10/29 00:00,0,1.34,1.34,1.34,120.214,0.989,0.002,3.293,0,0,15.717
2079/10/30 00:00,0.447,0.813,0.813,0.362,119.853,0.986,0.001,2.47,0,0,11.783
2079/10/31 00:00,0.305,0.689,0.689,0.379,119.473,0.982,0,1.852,0,0,8.836
2079/11/1 00:00,0,0.721,0.721,0.709,118.764,0.977,0,1.389,0,0,6.626
2079/11/2 00:00,0,0.398,0.398,0.389,118.376,0.973,0,1.042,0,0,4.969
2079/11/3 00:00,0.139,0.634,0.634,0.482,117.893,0.969,0,0.781,0,0,3.727
2079/11/4 00:00,2.654,1.324,1.324,1.324,118.541,0.975,0.002,0.756,0.003,0.679,3.614
